2.13 20.8953 22.358
2.14 20.9934 22.5679
2.15 21.0915 22.7788
2.16 21.1896 22.9907
2.17 21.2877 23.2036
2.18 21.3858 23.4175
2.19 21.4839 23.6323
2.2 21.582 23.8481
2.21 21.6801 24.0649
2.22 21.7782 24.2827
2.23 21.8763 24.5015
2.24 21.9744 24.7212
2.25 22.0725 24.9419
2.26 22.1706 25.1636
2.27 22.2687 25.3863
2.28 22.3668 25.61
2.29 22.4649 25.8346
2.3 22.563 26.0603
2.31 22.6611 26.2869
2.32 22.7592 26.5145
2.33 22.8573 26.743
2.34 22.9554 26.9726
2.35 23.0535 27.2031
2.36 23.1516 27.4346
2.37 23.2497 27.6671
2.38 23.3478 27.9006
2.39 23.4459 28.1351
2.4 23.544 28.3705
2.41 23.6421 28.6069
2.42 23.7402 28.8443
2.43 23.8383 29.0827
2.44 23.9364 29.3221
2.45 24.0345 29.5624
2.46 24.1326 29.8038
2.47 24.2307 30.0461
2.48 24.3288 30.2894
2.49 24.4269 30.5336
2.5 24.525 30.7789
2.51 24.6231 31.0251
2.52 24.7212 31.2723
2.53 24.8193 31.5205
2.54 24.9174 31.7697
2.55 25.0155 32.0198
2.56 25.1136 32.271
2.57 25.2117 32.5231
2.58 25.3098 32.7762
2.59 25.4079 33.0303
2.6 25.506 33.2853
2.61 25.6041 33.5414
2.62 25.7022 33.7984
2.63 25.8003 34.0564
2.64 25.8984 34.3154
2.65 25.9965 34.5753
2.66 26.0946 34.8363
2.67 26.1927 35.0982
2.68 26.2908 35.3611
2.69 26.3889 35.625
2.7 26.487 35.8899
2.71 26.5851 36.1557
2.72 26.6832 36.4226
2.73 26.7813 36.6904
2.74 26.8794 36.9592
2.75 26.9775 37.2289
2.76 27.0756 37.4997
2.77 27.1737 37.7714
2.78 27.2718 38.0442
2.79 27.3699 38.3179
2.8 27.468 38.5925
2.81 27.5661 38.8682
2.82 27.6642 39.1448
2.83 27.7623 39.4225
2.84 27.8604 39.7011
2.85 27.9585 39.9807
2.86 28.0566 40.2612
2.87 28.1547 40.5428
2.88 28.2528 40.8253
2.89 28.3509 41.1088
2.9 28.449 41.3933
2.91 28.5471 41.6788
2.92 28.6452 41.9652
2.93 28.7433 42.2527
2.94 28.8414 42.5411
2.95 28.9395 42.8305
2.96 29.0376 43.1208
2.97 29.1357 43.4122
2.98 29.2338 43.7045
2.99 29.3319 43.9978
3 29.43 44.2921
3.01 29.5281 44.5874
3.02 29.6262 44.8837
3.03 29.7243 45.1809
3.04 29.8224 45.4792
3.05 29.9205 45.7784
3.06 30.0186 46.0786
3.07 30.1167 46.3797
3.08 30.2148 46.6819
3.09 30.3129 46.985
3.1 30.411 47.2891
3.11 30.5091 47.5942
3.12 30.6072 47.9003
3.13 30.7053 48.2073
3.14 30.8034 48.5154
3.15 30.9015 48.8244
3.16 30.9996 49.1344
3.17 31.0977 49.4453
3.18 31.1958 49.7573
3.19 31.2939 50.0702
3.2 31.392 50.3842
3.21 31.4901 50.6991
3.22 31.5882 51.0149
3.23 31.6863 51.3318
3.24 31.7844 51.6496
3.25 31.8825 51.9685
3.26 31.9806 52.2883
3.27 32.0787 52.6091
3.28 32.1768 52.9308
3.29 32.2749 53.2536
3.3 32.373 53.5773
3.31 32.4711 53.902
3.32 32.5692 54.2277
3.33 32.6673 54.5544
3.34 32.7654 54.882
3.35 32.8635 55.2107
3.36 32.9616 55.5403
3.37 33.0597 55.8709
3.38 33.1578 56.2025
3.39 33.2559 56.535
3.4 33.354 56.8686
3.41 33.4521 57.2031
3.42 33.5502 57.5386
3.43 33.6483 57.8751
3.44 33.7464 58.2125
3.45 33.8445 58.551
3.46 33.9426 58.8904
3.47 34.0407 59.2308
3.48 34.1388 59.5722
3.49 34.2369 59.9146
3.5 34.335 60.2579
3.51 34.4331 60.6023
3.52 34.5312 60.9476
3.53 34.6293 61.2939
3.54 34.7274 61.6411
3.55 34.8255 61.9894
3.56 34.9236 62.3386
3.57 35.0217 62.6888
3.58 35.1198 63.04
3.59 35.2179 63.3922
3.6 35.316 63.7454
3.61 35.4141 64.0995
3.62 35.5122 64.4546
3.63 35.6103 64.8107
3.64 35.7084 65.1678
3.65 35.8065 65.5259
3.66 35.9046 65.8849
3.67 36.0027 66.245
3.68 36.1008 66.606
3.69 36.1989 66.968
3.7 36.297 67.3309
3.71 36.3951 67.6949
3.72 36.4932 68.0598
3.73 36.5913 68.4257
3.74 36.6894 68.7926
3.75 36.7875 69.1605
3.76 36.8856 69.5294
3.77 36.9837 69.8992
3.78 37.0818 70.27
3.79 37.1799 70.6418
3.8 37.278 71.0146
3.81 37.3761 71.3884
3.82 37.4742 71.7631
3.83 37.5723 72.1388
3.84 37.6704 72.5155
3.85 37.7685 72.8932
3.86 37.8666 73.2719
3.87 37.9647 73.6515
3.88 38.0628 74.0321
3.89 38.1609 74.4138
3.9 38.259 74.7963
3.91 38.3571 75.1799
3.92 38.4552 75.5645
3.93 38.5533 75.95
3.94 38.6514 76.3365
3.95 38.7495 76.724
3.96 38.8476 77.1125
3.97 38.9457 77.5019
3.98 39.0438 77.8924
3.99 39.1419 78.2838
4 39.24 78.6762
4.01 39.3381 79.0696
4.02 39.4362 79.4639
4.03 39.5343 79.8593
4.04 39.6324 80.2556
4.05 39.7305 80.6529
4.06 39.8286 81.0512
4.07 39.9267 81.4505
4.08 40.0248 81.8507
4.09 40.1229 82.2519
4.1 40.221 82.6542
4.11 40.3191 83.0573
4.12 40.4172 83.4615
4.13 40.5153 83.8667
4.14 40.6134 84.2728
4.15 40.7115 84.6799
4.16 40.8096 85.088
4.17 40.9077 85.4971
4.18 41.0058 85.9072
4.19 41.1039 86.3182
4.2 41.202 86.7302
4.21 41.3001 87.1432
4.22 41.3982 87.5572
4.23 41.4963 87.9722
4.24 41.5944 88.3881
4.25 41.6925 88.805
4.26 41.7906 89.2229
4.27 41.8887 89.6418
4.28 41.9868 90.0617
4.29 42.0849 90.4825
4.3 42.183 90.9044
4.31 42.2811 91.3272
4.32 42.3792 91.751
4.33 42.4773 92.1757
4.34 42.5754 92.6015
4.35 42.6735 93.0282
4.36 42.7716 93.4559
4.37 42.8697 93.8846
4.38 42.9678 94.3143
4.39 43.0659 94.745
4.4 43.164 95.1766
4.41 43.2621 95.6092
4.42 43.3602 96.0428
4.43 43.4583 96.4774
4.44 43.5564 96.913
4.45 43.6545 97.3495
4.46 43.7526 97.7871
4.47 43.8507 98.2256
4.48 43.9488 98.6651
4.49 44.0469 99.1055
4.5 44.145 99.547
4.51 44.2431 99.9894
4.52 44.3412 100.433
4.53 44.4393 100.877
4.54 44.5374 101.323
4.55 44.6355 101.769
4.56 44.7336 102.216
4.57 44.8317 102.665
4.58 44.9298 103.114
4.59 45.0279 103.564
4.6 45.126 104.015
4.61 45.2241 104.468
4.62 45.3222 104.921
4.63 45.4203 105.375
4.64 45.5184 105.83
4.65 45.6165 106.286
4.66 45.7146 106.744
4.67 45.8127 107.202
4.68 45.9108 107.661
4.69 46.0089 108.121
4.7 46.107 108.582
4.71 46.2051 109.044
4.72 46.3032 109.507
4.73 46.4013 109.971
4.74 46.4994 110.436
4.75 46.5975 110.902
4.76 46.6956 111.369
4.77 46.7937 111.837
4.78 46.8918 112.306
4.79 46.9899 112.776
4.8 47.088 113.247
4.81 47.1861 113.719
4.82 47.2842 114.191
4.83 47.3823 114.665
4.84 47.4804 115.14
4.85 47.5785 115.616
4.86 47.6766 116.093
4.87 47.7747 116.57
4.88 47.8728 117.049
4.89 47.9709 117.529
4.9 48.069 118.009
4.91 48.1671 118.491
4.92 48.2652 118.974
4.93 48.3633 119.457
4.94 48.4614 119.942
4.95 48.5595 120.428
4.96 48.6576 120.914
4.97 48.7557 121.402
4.98 48.8538 121.89
4.99 48.9519 122.38
5 49.05 122.87
5.01 49.1481 123.362
5.02 49.2462 123.854
5.03 49.3443 124.348
5.04 49.4424 124.842
5.05 49.5405 125.337
5.06 49.6386 125.834
5.07 49.7367 126.331
5.08 49.8348 126.83
5.09 49.9329 127.329
5.1 50.031 127.829
5.11 50.1291 128.33
5.12 50.2272 128.833
5.13 50.3253 129.336
5.14 50.4234 129.84
5.15 50.5215 130.345
5.16 50.6196 130.852
5.17 50.7177 131.359
5.18 50.8158 131.867
5.19 50.9139 132.376
5.2 51.012 132.886
5.21 51.1101 133.397
5.22 51.2082 133.909
5.23 51.3063 134.423
5.24 51.4044 134.937
5.25 51.5025 135.452
5.26 51.6006 135.968
5.27 51.6987 136.485
5.28 51.7968 137.003
5.29 51.8949 137.521
5.3 51.993 138.041
5.31 52.0911 138.562
5.32 52.1892 139.084
5.33 52.2873 139.607
5.34 52.3854 140.131
5.35 52.4835 140.656
5.36 52.5816 141.182
5.37 52.6797 141.708
5.38 52.7778 142.236
5.39 52.8759 142.765
5.4 52.974 143.295
5.41 53.0721 143.825
5.42 53.1702 144.357
5.43 53.2683 144.89
5.44 53.3664 145.423
5.45 53.4645 145.958
5.46 53.5626 146.494
5.47 53.6607 147.03
5.48 53.7588 147.568
5.49 53.8569 148.106
5.5 53.955 148.646
5.51 54.0531 149.187
5.52 54.1512 149.728
5.53 54.2493 150.271
5.54 54.3474 150.814
5.55 54.4455 151.358
5.56 54.5436 151.904
5.57 54.6417 152.45
5.58 54.7398 152.998
5.59 54.8379 153.546
5.6 54.936 154.095
5.61 55.0341 154.646
5.62 55.1322 155.197
5.63 55.2303 155.749
5.64 55.3284 156.303
5.65 55.4265 156.857
5.66 55.5246 157.412
5.67 55.6227 157.968
5.68 55.7208 158.526
5.69 55.8189 159.084
5.7 55.917 159.643
5.71 56.0151 160.203
5.72 56.1132 160.764
5.73 56.2113 161.326
5.74 56.3094 161.89
5.75 56.4075 162.454
5.76 56.5056 163.019
5.77 56.6037 163.585
5.78 56.7018 164.152
5.79 56.7999 164.72
5.8 56.898 165.289
5.81 56.9961 165.859
5.82 57.0942 166.43
5.83 57.1923 167.002
5.84 57.2904 167.574
5.85 57.3885 168.148
5.86 57.4866 168.723
5.87 57.5847 169.299
5.88 57.6828 169.876
5.89 57.7809 170.454
5.9 57.879 171.032
5.91 57.9771 171.612
5.92 58.0752 172.193
5.93 58.1733 172.775
5.94 58.2714 173.357
5.95 58.3695 173.941
5.96 58.4676 174.526
5.97 58.5657 175.111
5.98 58.6638 175.698
5.99 58.7619 176.286
6 58.86 176.874
6.01 58.9581 177.464
6.02 59.0562 178.054
6.03 59.1543 178.646
6.04 59.2524 179.239
6.05 59.3505 179.832
6.06 59.4486 180.427
6.07 59.5467 181.022
6.08 59.6448 181.618
6.09 59.7429 182.216
6.1 59.841 182.814
6.11 59.9391 183.414
6.12 60.0372 184.014
6.13 60.1353 184.615
6.14 60.2334 185.218
6.15 60.3315 185.821
6.16 60.4296 186.425
6.17 60.5277 187.031
6.18 60.6258 187.637
6.19 60.7239 188.244
6.2 60.822 188.852
6.21 60.9201 189.462
6.22 61.0182 190.072
6.23 61.1163 190.683
6.24 61.2144 191.295
6.25 61.3125 191.908
6.26 61.4106 192.522
6.27 61.5087 193.137
6.28 61.6068 193.753
6.29 61.7049 194.37
6.3 61.803 194.988
6.31 61.9011 195.607
6.32 61.9992 196.227
6.33 62.0973 196.848
6.34 62.1954 197.47
6.35 62.2935 198.093
6.36 62.3916 198.717
6.37 62.4897 199.342
6.38 62.5878 199.968
6.39 62.6859 200.595
6.4 62.784 201.223
6.41 62.8821 201.852
6.42 62.9802 202.481
6.43 63.0783 203.112
6.44 63.1764 203.744
6.45 63.2745 204.377
6.46 63.3726 205.01
6.47 63.4707 205.645
6.48 63.5688 206.281
6.49 63.6669 206.917
6.5 63.765 207.555
6.51 63.8631 208.194
6.52 63.9612 208.833
6.53 64.0593 209.474
6.54 64.1574 210.115
6.55 64.2555 210.758
6.56 64.3536 211.402
6.57 64.4517 212.046
6.58 64.5498 212.692
6.59 64.6479 213.338
6.6 64.746 213.986
6.61 64.8441 214.634
6.62 64.9422 215.283
6.63 65.0403 215.934
6.64 65.1384 216.585
6.65 65.2365 217.238
6.66 65.3346 217.891
6.67 65.4327 218.545
6.68 65.5308 219.201
6.69 65.6289 219.857
6.7 65.727 220.514
6.71 65.8251 221.172
6.72 65.9232 221.832
6.73 66.0213 222.492
6.74 66.1194 223.153
6.75 66.2175 223.815
6.76 66.3156 224.478
6.77 66.4137 225.142
6.78 66.5118 225.808
6.79 66.6099 226.474
6.8 66.708 227.141
6.81 66.8061 227.809
6.82 66.9042 228.478
6.83 67.0023 229.148
6.84 67.1004 229.819
6.85 67.1985 230.491
6.86 67.2966 231.164
6.87 67.3947 231.838
6.88 67.4928 232.513
6.89 67.5909 233.189
6.9 67.689 233.865
6.91 67.7871 234.543
6.92 67.8852 235.222
6.93 67.9833 235.902
6.94 68.0814 236.583
6.95 68.1795 237.265
6.96 68.2776 237.947
6.97 68.3757 238.631
6.98 68.4738 239.316
6.99 68.5719 240.002
7 68.67 240.688
7.01 68.7681 241.376
7.02 68.8662 242.065
7.03 68.9643 242.754
7.04 69.0624 243.445
7.05 69.1605 244.137
7.06 69.2586 244.829
7.07 69.3567 245.523
7.08 69.4548 246.217
7.09 69.5529 246.913
7.1 69.651 247.609
7.11 69.7491 248.307
7.12 69.8472 249.005
7.13 69.9453 249.705
7.14 70.0434 250.405
7.15 70.1415 251.107
7.16 70.2396 251.809
7.17 70.3377 252.512
7.18 70.4358 253.217
7.19 70.5339 253.922
7.2 70.632 254.628
7.21 70.7301 255.336
7.22 70.8282 256.044
7.23 70.9263 256.753
7.24 71.0244 257.463
7.25 71.1225 258.175
7.26 71.2206 258.887
7.27 71.3187 259.6
7.28 71.4168 260.314
7.29 71.5149 261.029
7.3 71.613 261.746
7.31 71.7111 262.463
7.32 71.8092 263.181
7.33 71.9073 263.9
7.34 72.0054 264.62
7.35 72.1035 265.341
7.36 72.2016 266.063
7.37 72.2997 266.786
7.38 72.3978 267.51
7.39 72.4959 268.235
7.4 72.594 268.961
7.41 72.6921 269.688
7.42 72.7902 270.416
7.43 72.8883 271.144
7.44 72.9864 271.874
7.45 73.0845 272.605
7.46 73.1826 273.337
7.47 73.2807 274.07
7.48 73.3788 274.804
7.49 73.4769 275.538
7.5 73.575 276.274
7.51 73.6731 277.011
7.52 73.7712 277.749
7.53 73.8693 278.487
7.54 73.9674 279.227
7.55 74.0655 279.968
7.56 74.1636 280.709
7.57 74.2617 281.452
7.58 74.3598 282.195
7.59 74.4579 282.94
7.6 74.556 283.686
7.61 74.6541 284.432
7.62 74.7522 285.18
7.63 74.8503 285.928
7.64 74.9484 286.678
7.65 75.0465 287.428
7.66 75.1446 288.18
7.67 75.2427 288.932
7.68 75.3408 289.685
7.69 75.4389 290.44
7.7 75.537 291.195
7.71 75.6351 291.951
7.72 75.7332 292.709
7.73 75.8313 293.467
7.74 75.9294 294.226
7.75 76.0275 294.987
7.76 76.1256 295.748
7.77 76.2237 296.51
7.78 76.3218 297.273
7.79 76.4199 298.038
7.8 76.518 298.803
7.81 76.6161 299.569
7.82 76.7142 300.336
7.83 76.8123 301.104
7.84 76.9104 301.873
7.85 77.0085 302.643
7.86 77.1066 303.414
7.87 77.2047 304.187
7.88 77.3028 304.96
7.89 77.4009 305.734
7.9 77.499 306.509
7.91 77.5971 307.285
7.92 77.6952 308.061
7.93 77.7933 308.839
7.94 77.8914 309.618
7.95 77.9895 310.398
7.96 78.0876 311.179
7.97 78.1857 311.961
7.98 78.2838 312.744
7.99 78.3819 313.528
8 78.48 314.312
8.01 78.5781 315.098
8.02 78.6762 315.885
8.03 78.7743 316.673
8.04 78.8724 317.461
8.05 78.9705 318.251
8.06 79.0686 319.042
8.07 79.1667 319.833
8.08 79.2648 320.626
8.09 79.3629 321.42
8.1 79.461 322.214
8.11 79.5591 323.01
8.12 79.6572 323.807
8.13 79.7553 324.604
8.14 79.8534 325.403
8.15 79.9515 326.202
8.16 80.0496 327.003
8.17 80.1477 327.804
8.18 80.2458 328.607
8.19 80.3439 329.41
8.2 80.442 330.214
8.21 80.5401 331.02
8.22 80.6382 331.826
8.23 80.7363 332.634
8.24 80.8344 333.442
8.25 80.9325 334.251
8.26 81.0306 335.062
8.27 81.1287 335.873
8.28 81.2268 336.685
8.29 81.3249 337.498
8.3 81.423 338.313
8.31 81.5211 339.128
8.32 81.6192 339.944
8.33 81.7173 340.761
8.34 81.8154 341.579
8.35 81.9135 342.398
8.36 82.0116 343.219
8.37 82.1097 344.04
8.38 82.2078 344.862
8.39 82.3059 345.685
8.4 82.404 346.509
8.41 82.5021 347.334
8.42 82.6002 348.16
8.43 82.6983 348.987
8.44 82.7964 349.815
8.45 82.8945 350.644
8.46 82.9926 351.474
8.47 83.0907 352.305
8.48 83.1888 353.136
8.49 83.2869 353.969
8.5 83.385 354.803
8.51 83.4831 355.638
8.52 83.5812 356.474
8.53 83.6793 357.311
8.54 83.7774 358.148
8.55 83.8755 358.987
8.56 83.9736 359.827
8.57 84.0717 360.668
8.58 84.1698 361.509
8.59 84.2679 362.352
8.6 84.366 363.196
8.61 84.4641 364.04
8.62 84.5622 364.886
8.63 84.6603 365.732
8.64 84.7584 366.58
8.65 84.8565 367.429
8.66 84.9546 368.278
8.67 85.0527 369.129
8.68 85.1508 369.98
8.69 85.2489 370.833
8.7 85.347 371.686
8.71 85.4451 372.541
8.72 85.5432 373.396
8.73 85.6413 374.252
8.74 85.7394 375.11
8.75 85.8375 375.968
8.76 85.9356 376.828
8.77 86.0337 377.688
8.78 86.1318 378.549
8.79 86.2299 379.412
8.8 86.328 380.275
8.81 86.4261 381.139
8.82 86.5242 382.004
8.83 86.6223 382.871
8.84 86.7204 383.738
8.85 86.8185 384.606
8.86 86.9166 385.475
8.87 87.0147 386.345
8.88 87.1128 387.216
8.89 87.2109 388.089
8.9 87.309 388.962
8.91 87.4071 389.836
8.92 87.5052 390.711
8.93 87.6033 391.587
8.94 87.7014 392.464
8.95 87.7995 393.342
8.96 87.8976 394.221
8.97 87.9957 395.101
8.98 88.0938 395.982
8.99 88.1919 396.864
9 88.29 397.746
9.01 88.3881 398.63
9.02 88.4862 399.515
9.03 88.5843 400.401
9.04 88.6824 401.288
9.05 88.7805 402.176
9.06 88.8786 403.064
9.07 88.9767 403.954
9.08 89.0748 404.845
9.09 89.1729 405.737
9.1 89.271 406.629
9.11 89.3691 407.523
9.12 89.4672 408.418
9.13 89.5653 409.313
9.14 89.6634 410.21
9.15 89.7615 411.108
9.16 89.8596 412.006
9.17 89.9577 412.906
9.18 90.0558 413.806
9.19 90.1539 414.708
9.2 90.252 415.61
9.21 90.3501 416.514
9.22 90.4482 417.418
9.23 90.5463 418.324
9.24 90.6444 419.23
9.25 90.7425 420.138
9.26 90.8406 421.046
9.27 90.9387 421.956
9.28 91.0368 422.866
9.29 91.1349 423.777
9.3 91.233 424.69
9.31 91.3311 425.603
9.32 91.4292 426.517
9.33 91.5273 427.432
9.34 91.6254 428.349
9.35 91.7235 429.266
9.36 91.8216 430.184
9.37 91.9197 431.103
9.38 92.0178 432.024
9.39 92.1159 432.945
9.4 92.214 433.867
9.41 92.3121 434.79
9.42 92.4102 435.714
9.43 92.5083 436.639
9.44 92.6064 437.565
9.45 92.7045 438.492
9.46 92.8026 439.42
9.47 92.9007 440.349
9.48 92.9988 441.279
9.49 93.0969 442.21
9.5 93.195 443.142
9.51 93.2931 444.075
9.52 93.3912 445.009
9.53 93.4893 445.944
9.54 93.5874 446.88
9.55 93.6855 447.817
9.56 93.7836 448.755
9.57 93.8817 449.693
9.58 93.9798 450.633
9.59 94.0779 451.574
9.6 94.176 452.516
9.61 94.2741 453.458
9.62 94.3722 454.402
9.63 94.4703 455.347
9.64 94.5684 456.293
9.65 94.6665 457.239
9.66 94.7646 458.187
9.67 94.8627 459.135
9.68 94.9608 460.085
9.69 95.0589 461.036
9.7 95.157 461.987
9.71 95.2551 462.94
9.72 95.3532 463.893
9.73 95.4513 464.848
9.74 95.5494 465.803
9.75 95.6475 466.76
9.76 95.7456 467.717
9.77 95.8437 468.676
9.78 95.9418 469.635
9.79 96.0399 470.596
9.8 96.138 471.557
9.81 96.2361 472.519
9.82 96.3342 473.483
9.83 96.4323 474.447
9.84 96.5304 475.412
9.85 96.6285 476.379
9.86 96.7266 477.346
9.87 96.8247 478.314
9.88 96.9228 479.283
9.89 97.0209 480.253
9.9 97.119 481.225
9.91 97.2171 482.197
9.92 97.3152 483.17
9.93 97.4133 484.144
9.94 97.5114 485.119
9.95 97.6095 486.095
9.96 97.7076 487.072
9.97 97.8057 488.05
9.98 97.9038 489.029
9.99 98.0019 490.01
10 98.1 490.991
10.01 98.1981 491.972
10.02 98.2962 492.955
10.03 98.3943 493.939
10.04 98.4924 494.924
10.05 98.5905 495.91
10.06 98.6886 496.897
10.07 98.7867 497.885
10.08 98.8848 498.874
10.09 98.9829 499.864
10.1 99.081 500.854
10.11 99.1791 501.846
10.12 99.2772 502.839
10.13 99.3753 503.833
10.14 99.4734 504.828
10.15 99.5715 505.823
10.16 99.6696 506.82
10.17 99.7677 507.818
10.18 99.8658 508.816
10.19 99.9639 509.816
10.2 100.062 510.817
10.21 100.16 511.818
10.22 100.258 512.821
10.23 100.356 513.824
10.24 100.454 514.829
10.25 100.553 515.834
10.26 100.651 516.841
10.27 100.749 517.848
10.28 100.847 518.857
10.29 100.945 519.866
10.3 101.043 520.877
10.31 101.141 521.888
10.32 101.239 522.9
10.33 101.337 523.914
10.34 101.435 524.928
10.35 101.534 525.944
10.36 101.632 526.96
10.37 101.73 527.977
10.38 101.828 528.995
10.39 101.926 530.015
10.4 102.024 531.035
10.41 102.122 532.056
10.42 102.22 533.078
10.43 102.318 534.102
10.44 102.416 535.126
10.45 102.515 536.151
10.46 102.613 537.177
10.47 102.711 538.204
10.48 102.809 539.232
10.49 102.907 540.261
10.5 103.005 541.291
10.51 103.103 542.322
10.52 103.201 543.354
10.53 103.299 544.387
10.54 103.397 545.421
10.55 103.496 546.456
10.56 103.594 547.492
